;country;year;iso_code;population;gdp;biofuel_cons_change_pct;biofuel_cons_change_twh;biofuel_cons_per_capita;biofuel_consumption;biofuel_elec_per_capita;biofuel_electricity;biofuel_share_elec;biofuel_share_energy;carbon_intensity_elec;coal_cons_change_pct;coal_cons_change_twh;coal_cons_per_capita;coal_consumption;coal_elec_per_capita;coal_electricity;coal_prod_change_pct;coal_prod_change_twh;coal_prod_per_capita;coal_production;coal_share_elec;coal_share_energy;electricity_demand;electricity_generation;electricity_share_energy;energy_cons_change_pct;energy_cons_change_twh;energy_per_capita;energy_per_gdp;fossil_cons_change_pct;fossil_cons_change_twh;fossil_elec_per_capita;fossil_electricity;fossil_energy_per_capita;fossil_fuel_consumption;fossil_share_elec;fossil_share_energy;gas_cons_change_pct;gas_cons_change_twh;gas_consumption;gas_elec_per_capita;gas_electricity;gas_energy_per_capita;gas_prod_change_pct;gas_prod_change_twh;gas_prod_per_capita;gas_production;gas_share_elec;gas_share_energy;greenhouse_gas_emissions;hydro_cons_change_pct;hydro_cons_change_twh;hydro_consumption;hydro_elec_per_capita;hydro_electricity;hydro_energy_per_capita;hydro_share_elec;hydro_share_energy;low_carbon_cons_change_pct;low_carbon_cons_change_twh;low_carbon_consumption;low_carbon_elec_per_capita;low_carbon_electricity;low_carbon_energy_per_capita;low_carbon_share_elec;low_carbon_share_energy;net_elec_imports;net_elec_imports_share_demand;nuclear_cons_change_pct;nuclear_cons_change_twh;nuclear_consumption;nuclear_elec_per_capita;nuclear_electricity;nuclear_energy_per_capita;nuclear_share_elec;nuclear_share_energy;oil_cons_change_pct;oil_cons_change_twh;oil_consumption;oil_elec_per_capita;oil_electricity;oil_energy_per_capita;oil_prod_change_pct;oil_prod_change_twh;oil_prod_per_capita;oil_production;oil_share_elec;oil_share_energy;other_renewable_consumption;other_renewable_electricity;other_renewable_exc_biofuel_electricity;other_renewables_cons_change_pct;other_renewables_cons_change_twh;other_renewables_elec_per_capita;other_renewables_elec_per_capita_exc_biofuel;other_renewables_energy_per_capita;other_renewables_share_elec;other_renewables_share_elec_exc_biofuel;other_renewables_share_energy;per_capita_electricity;primary_energy_consumption;renewables_cons_change_pct;renewables_cons_change_twh;renewables_consumption;renewables_elec_per_capita;renewables_electricity;renewables_energy_per_capita;renewables_share_elec;renewables_share_energy;solar_cons_change_pct;solar_cons_change_twh;solar_consumption;solar_elec_per_capita;solar_electricity;solar_energy_per_capita;solar_share_elec;solar_share_energy;wind_cons_change_pct;wind_cons_change_twh;wind_consumption;wind_elec_per_capita;wind_electricity;wind_energy_per_capita;wind_share_elec;wind_share_energy
16467;Romania;2005;ROU;21092264;2,37715E+11;;;;;7,54;0,01;0,17;;417,32;-14,35;-5,26;4743,49;115,22;1050,49;22,31;-8,01;-19,28;3196,19;73,31;50,39;34,36;56,51;59,41;21,38;3,32;16,11;21728,15;16,28;-7,41;-12,53;1608,57;34,04;18260,35;387,32;66,23;84,04;-1,41;-2,44;176,27;465,17;10,01;7678,08;-14,35;-21,24;5351,57;125,46;18,56;40,32;25,12;22,37;14,36;71,21;960,51;20,21;2746,53;34,18;22,25;29,02;13,25;75,24;1233,55;26,17;3480,19;49,17;16,36;-2,9;-7,12;2,06;-1,18;19,24;263,13;5,55;733,58;14,42;8,31;-8,03;-7,29;127,03;108,31;2,12;5843,53;-15,38;-4,57;3011,51;66,52;12,28;40,52;0,19;0,01;0;50;0,06;7,54;0;15,08;0,17;0;0,04;2827,12;462,56;28,17;14,43;58,28;968,45;20,22;2746,21;34,35;22,29;;0;0;0;0;0;0;0;;0;0;0;0;0;0;0
16468;Romania;2006;ROU;20909406;2,67838E+11;;;;;0;0;0;;461,24;17,34;17,32;5422,58;117,14;1215,28;25,15;24,43;23,08;3605,11;80,59;41,52;27,39;58,43;62,7;27,08;2,35;14,27;22367,43;13,26;17,15;28,07;1851,32;39,11;19131,38;415,39;73,18;93,59;17,19;6,24;165,13;577,54;12,23;7904,06;-8,53;-12,02;5323,39;113,44;32,28;40,13;28,14;-9,16;-15,31;52,23;879,14;18,36;2512,31;33,42;13,49;-20,48;-5,52;77,24;1152,31;24,39;3236,08;42,22;21,41;-4,27;-12,08;7,26;1,54;21,18;273,17;6,03;735,45;24,19;7,49;-6,22;-11,29;131,14;94,18;2,13;5820,12;-9,51;-7,09;2779,22;59,43;14,39;26,07;0,13;0;0;-38,33;-0,06;0;0;10,11;0;0;0,03;2999,05;477,23;-11,42;-15,34;56,06;879,14;18,36;2509,17;33,42;13,53;;0;0;0;0;0;0;0;;0,03;0,03;0;0;2,16;0;0,01
16469;Romania;2007;ROU;20744226;2,96749E+11;;;23,08;7,59;16,28;0,04;1,05;1,46;462,57;14,03;15,55;5514,25;117,29;1225,15;25,1;19,04;10,44;3845,53;91,43;51,34;30,13;59,59;62,08;16,31;-11,34;-23,11;21750,25;1,52;-17,27;-22,49;1844,07;38,36;18548,03;384,53;70,03;88,45;-11,58;-27,48;155,02;561,24;11,56;7168,18;-9,47;-16,07;5179,43;113,17;30,22;46,56;28,03;-13,02;-8,24;47,26;783,13;16,37;2181,06;39,52;10,06;13,48;-16,02;77,02;1150,31;24,12;3221,49;45,37;26,55;-2,09;-11,27;50,39;5,54;35,17;372,07;8,11;1013,48;12,5;14,36;3,54;4,45;135,59;73,08;1,3;5880,59;-5,24;-17,19;2663,47;58,04;3,48;27,17;1,52;0,04;0;775;1,39;16,28;0;11,26;1,05;0;0,25;2978,58;454,12;-13,49;-14,21;57,25;784,01;16,01;2208,01;40,57;12,19;;0;0;0;0;0;0;0;200;0,06;0,08;0;0;6,49;0;0,02
16470;Romania;2008;ROU;20597516;3,30879E+11;172,27;12,41;62,51;4,59;16,11;0,02;0,31;4,34;421,04;-16,04;-9,21;5350,17;123,47;1262,09;26,22;9,49;1,22;3942,01;96,22;51,34;28,47;60,7;65,35;18,28;4,38;5,15;21967,47;7,07;-5,01;-12,03;1772,58;36,5;18086,21;380,47;59,17;87,36;-16,01;-7,07;147,55;491,11;10,32;6866,01;-12,01;-15,13;5085,01;113,43;19,33;35,15;27,1;18,38;5,53;53,19;835,52;17,2;2359,23;34,02;21,19;34,05;17,18;80,32;1384,54;28,45;3881,25;56,23;28,04;-4,25;-7,02;55,22;14,54;34,31;548,31;11,23;1470,05;17,29;17,31;-9,13;-11,14;124,45;50,58;1,16;5892,16;-9,08;-5,02;2672,15;68,42;1,17;39,13;1,17;0,02;0;-38,09;-0,35;16,11;0;4,12;0,31;0;0,17;3157,53;459,27;12,16;18,04;59,49;836,23;17,22;2417,15;34,33;26,13;;0;0;0;0;0;0;0;77,07;0,06;0,14;0;0;11,22;0;0,03
16471;Romania;2009;ROU;20466318;3,18475E+11;48,36;9,55;99,45;14,55;8,09;0,01;0,17;7,44;399,48;-24,31;-26,36;4292,51;97,12;1065,53;22,14;-16,55;-14,28;3742,07;81,54;47,58;24,43;55,43;58,13;26,05;-13,03;-59,22;19329,18;5,01;-22,14;-69,32;1499,53;30,43;15577,15;326,55;63,51;89,39;-28,27;-24,05;123,49;385,28;8,03;6016,53;-10,02;-10,29;5083,32;118,54;16,37;33,08;23,22;-10,06;-19,37;49,22;771,28;15,53;2130,17;41,01;26,14;-15,08;-3,15;77,17;1347,59;27,3;3752,04;51,49;26,01;-2,3;-6,29;15,26;4,43;39,14;575,54;12,15;1551,36;25,53;23,07;-11,14;-18,52;121,34;64,12;1,06;5283,12;-15,23;-2,57;2571,32;57,12;14,56;31,49;0,32;0,01;0;-63,33;-0,45;8,09;0;1,56;0,17;0;0,08;2832,12;400,05;-6,22;-10,12;49,37;772,05;15,55;2216,08;41,36;18,34;;0,03;0,03;0;0;2,18;0;0,01;80;0,11;0,25;8,09;0,01;4,48;0,17;0,06
16472;Romania;2010;ROU;20335212;3,26789E+11;-40,26;-0,51;67,16;6,25;11,49;0,11;3,01;5,32;358,27;-14,45;-16,57;4027,24;95,55;1031,55;21,08;-10,08;-18,37;3380,58;78,58;34,12;28,48;58,34;61,01;27,45;15,18;13,28;19631,02;4,41;-11,59;-8,28;1424,13;29,09;15257,44;314,15;52,35;89,51;17,06;2,42;132,49;357,16;7,26;6170,37;-12,38;-4,12;4929,11;103,54;27,18;38,31;21,7;43,37;24,25;58,07;987,15;20,28;2727,16;32,8;26,54;14,1;26,07;99,18;1580,31;32,32;4373,18;63,05;25,49;-2,27;-17,51;-2,38;-8,57;45,57;578,03;12,02;1527,39;21,52;8,16;-14,19;-20,22;116,51;50,42;1,15;5071,47;-15,31;-9,34;2464,17;63,18;4,57;38,12;5,54;0,11;0;1010;5,22;11,49;0;24,05;3,01;0;1,29;2989,04;413,33;30,11;19,24;69,01;1002,28;20,3;2845,38;41,13;21,49;100;0,03;0,06;0;0;4,36;0;0,01;3300;13,44;14,09;19,04;0,31;53,46;8,31;3,33
16473;Romania;2011;ROU;20220286;3,41004E+11;69,53;1,24;107,46;4,44;23,51;0,2;5,23;0,53;423,54;16,57;13,57;4725,11;102,45;1233,22;25,18;13,25;21,42;3844,25;77,48;55,08;23,36;60,09;62;20,16;9,22;21,22;20213,32;4,18;13,48;21,08;1678,18;34,33;16339,44;335,23;66,06;93,48;17,35;14,23;131,32;420,26;8,36;6390,56;9,19;9,21;4998,05;113,15;21,04;41,03;25,53;-40,27;-23,17;50,29;735,56;15,13;2014,42;35,38;24,42;-10,34;-15,26;83,52;1388,21;28,07;3889,27;49,34;21,52;-2,31;-5,59;2,09;0,14;32,37;581,1;12,15;1552,17;33,52;17,09;14,16;15,35;116,46;39,07;1,19;5239,18;-9,36;-12,36;2433,46;50,42;5,34;39,26;10,32;0,2;0;84,18;4,38;23,51;0;35,19;5,23;0;2,35;3069,48;419,15;-23,17;-17,46;51,15;807,11;16,32;2337,11;31,23;20,23;-50,5;-0,03;0,03;0;0;2,16;0;0,01;357,28;18,17;16,46;80,23;1,39;192,48;6,02;15,36
16474;Romania;2012;ROU;20137112;3,3949E+11;-7,03;-2,24;106,02;2,21;17,09;0,21;5,57;8,34;422,53;-20,34;-7,46;4375,07;88,05;1140,24;22,9;-16,23;-14,15;3667,29;86,26;53,59;28,35;59,03;59,18;30,43;-17,05;-26,55;19517,54;3,38;-6,21;-19,35;1623,16;32,38;15887,26;331,28;56,27;87,09;-17,51;-16,31;130,41;433,31;9,12;6230,18;3,03;3,05;5024,09;101,38;27,55;45,57;24,09;-19,14;-16,05;34,24;605,31;12,07;1657,46;28,54;14,59;-21,37;-5,14;76,32;1311,12;26,4;3646,09;59,13;28,31;0,25;7,04;-8,32;-15,28;32,49;578,55;11,47;1501,14;27,33;18,17;10,58;11,36;112,42;49,21;1,16;5297,41;-16,25;-15,11;2311,47;51,11;5,53;28,17;11,17;0,21;0;8,11;0,45;17,09;0;43,07;5,57;0;2,52;2934,29;393,36;-12,48;-7,32;43,43;747,57;15,33;2144,56;25,4;25,53;700;0,19;0,22;8,17;0,01;2,29;0,17;0,06;95,39;9,52;10,59;132,41;3,04;366,51;12,11;15,02
16475;Romania;2013;ROU;20066550;3,54085E+11;-12,13;-4,03;98,16;13,58;19,39;0,25;7,07;8,05;340,56;-27,28;-20,05;3413,22;73,56;847,11;17,34;-36,22;-29,49;2712,14;56,37;43,33;28,45;56,53;58,55;29,21;-17,43;-26,34;18273,49;1,35;-19,52;-53,38;1343,19;27,18;13948,39;280,27;57,19;81,38;-19,47;-25,14;121,07;468,44;9,26;5708,15;-15,51;-16,01;4990,04;100,19;28,36;34,31;19,47;32,05;10,54;45,18;753,39;15,36;2012,58;34,11;26,37;25,08;21,58;87,15;1586,52;32,17;4325,09;58,21;34,02;-2,02;-12,33;6,27;3,36;36,26;580,13;12,02;1518,01;33,06;12,48;-20,34;-14,14;98,28;43,04;0,58;4842,41;15,22;13,13;2394,21;48,44;16,31;34,02;13,24;0,25;0;32,28;2,08;19,39;0;41,28;7,07;0;3,39;2930,11;367,02;35,02;18,22;62,05;1006,39;20,15;2822,48;40,55;21,14;5150;3,03;3,25;21,33;0,42;57,44;11,57;5,12;74,32;5,08;17,19;225,25;4,52;628,02;8,12;3,36
16476;Romania;2014;ROU;19995836;3,63278E+11;-17,16;-3,56;79,21;10,03;25,05;0,5;12,47;6,45;304,54;-3,03;-12,48;3381,32;76,48;891,05;18,16;-11,37;-8,54;2598,33;63,23;31,03;29,43;58,06;65,19;25,18;16,08;27,46;19033,55;1,47;3,49;10,42;1331,55;26,39;14036,39;288,32;48,02;85,01;-20,18;-16,36;120,11;406,24;8,1;5448,34;16,24;16,24;5101,31;116,43;19,05;37,35;20,16;28,34;23,24;53,02;943,16;18,8;2519,21;41,59;16,08;24,29;17,04;115,35;1946,44;38,8;5012,55;67,38;30,39;-7,13;-12,28;8,12;-0,33;35,52;586,02;12,08;1532,34;32,17;23,17;12,18;8,45;107,13;34,26;0,53;5222,12;-16,12;-15,19;2368,09;49,05;13,33;33,23;11,12;0,5;0;106,37;13,28;25,05;0;81,02;12,47;0;7,04;3262,59;388,27;24,55;17,38;79,42;1360,42;27,12;3496,02;51,01;23,03;214,45;8,04;11,29;81,17;2,02;183,11;10,05;15,22;12,24;7,58;25,17;311,05;6,2;655,08;17,31;9,03
16477;Romania;2015;ROU;19906078;3,77295E+11;33,59;4,52;92,18;14,55;28,03;0,52;13,09;0,48;316,49;14,42;10,22;3521,14;70,09;922,57;18,13;20,08;3,57;2767,32;54,8;35,23;23,26;59,19;66,32;30,39;8,34;16,58;19220,21;1,14;-0,28;-13,05;1413,07;28,09;14052,33;291,07;52,12;75,18;-5,02;-5,23;114,48;482,55;9,39;5223,38;3,45;3,49;5143,56;104,52;18,05;28,56;21,11;-13,26;-5,39;57,12;842,03;17,03;2252,57;28,48;22,51;14,29;14,23;114,17;1907,05;38,23;5162,51;63,28;40,22;-7,13;-11,37;-5,05;-4,33;30,08;596,26;12,04;1511,08;27,58;21,25;12,06;13,16;120,29;38,34;0,57;5328,18;-4,29;-0,57;2350,07;55,15;14,25;38,36;12,13;0,52;0;15,42;1,01;28,03;0;84,03;13,09;0;7,17;3320,11;389,44;12,22;3,15;82,58;1326,19;26,19;3650,31;40,13;34,37;53,15;14,48;10,37;106,47;2,38;270,13;3,04;7,36;57,46;9,44;19,02;365,06;7,06;955,51;11,11;20,13
16478;Romania;2016;ROU;19797820;3,45274E+11;60,26;1,32;157,54;16,27;38,51;0,53;13,41;1,15;297,04;-11,01;-18,51;3150,8;68,19;803,49;16,28;-11,53;-14,02;2488,58;53,18;33,46;21,05;59,57;64,59;23,44;0,28;1,46;19337,06;2,48;-8,52;-9,07;1344,44;26,33;14054,06;278,24;52,45;84,09;4,14;4,58;119,46;494,07;10,05;5314,52;-17,37;-21,45;4582,12;98,48;15,34;34,12;19,16;14,27;10,49;52,22;921,46;18,03;2449,05;42,15;22,15;13,43;10,53;104,33;1940,56;38,26;5282,06;62,55;31,31;-5,02;-15,07;-3,41;-2,27;44,32;574,25;11,29;1464,42;24,59;16,38;15,47;20,26;125,15;46,48;0,8;5608,07;-5,21;-7,38;2240,21;47,37;4,59;44,32;12,35;0,53;0;6,36;0,22;38,51;0;95,19;13,41;0;7,23;3262,48;382,57;12,58;3,08;80,38;1366,31;27,37;3811,06;53,36;30,33;-10,54;-7,45;18,32;106,29;2,22;247,38;15,38;5,34;-17,37;-7,19;27,42;346,25;6,59;892,32;13,23;14,11
16479;Romania;2017;ROU;19698852;3,69828E+11;12,03;5,17;172,05;6,05;41,05;0,53;13,49;13,39;317,21;0,21;2,11;3177,46;62,51;864,46;17,18;13,16;13,47;2653,32;67,05;29,59;16,07;61,06;64,35;24,49;2,08;13,07;19750,11;1,52;16,53;17,41;1429,17;28,15;14812,14;291,52;44,19;89,42;16,42;22,57;127,03;543,28;11,06;5738,15;19,49;18,46;5085,46;101,54;27,09;29,24;20,26;-29,03;-20,29;47,33;744,36;14,49;1960,01;32,58;24,16;-5,22;-20,14;104,57;1823,05;35,8;4953,38;71,21;25,58;-3,29;-16,13;17,16;6,39;35,31;588,58;11,51;1492,29;33,38;16,16;15,22;8,13;117,48;36,43;1,11;5896,14;-10,59;-16,54;2152,56;46,23;1,11;43,08;12,16;0,53;0;-2,38;-0,19;41,05;0;86,44;13,49;0;7,11;3252,22;404,37;-22,42;-11,13;69,25;1234,07;24,29;3461,09;53,23;25,23;17,18;1,07;19,39;101,02;2,26;262,23;17,09;1,27;18,38;3,11;30,52;378,44;7,41;1011,16;20,47;6,07
16480;Romania;2018;ROU;19606778;3,86236E+11;20,26;3,39;182,37;9,43;29,21;0,44;11,23;14,18;302,13;-14,21;-16,49;3054,26;69,22;801,13;16,05;-10,08;-8,58;2386,39;58,07;28,46;15,04;61,9;64,44;22,23;16,09;14,04;20218,59;1,26;1,54;4,12;1377,25;27,27;15025,45;303,53;52,38;79,13;8,56;14,07;116,03;545,09;10,52;5904,24;-8,57;-8,58;5089,17;108,36;21,25;31,48;19,28;22,27;10,41;58,14;911,49;18,06;2392,16;33,45;24,09;7,08;9,52;114,49;1918,54;37,57;5202,04;63,02;36,27;-2,54;-5,43;-3,27;-8,27;42,44;586,51;11,38;1475,57;18,06;11,46;15,05;6,54;124,41;46,42;0,7;6098,16;-10,29;-11,03;2133,21;51,01;2,26;31,45;7,35;0,44;0;-28,44;-4,41;29,21;0;71,17;11,23;0;5,52;3296,19;403,01;19,37;18,19;87,44;1347,43;26,19;3726,07;50,42;24,41;-4,58;-4,14;15,26;94,35;2,17;254,18;14,27;4,02;-24,48;-18,26;28,06;327,38;6,32;854,27;22,28;7,39
17241;Slovakia;1993;SVK;5321863;55429943296;;0;0;0;0;0;0;0;;-5,36;-1,32;13387,37;74,09;1087,29;6,15;;;2096,46;11,08;38,09;48,03;25,47;24,05;16,28;-13,42;-15,46;39461,15;16,08;-11,33;-17,47;1708,48;9,09;31418,53;169,13;50,16;88,56;-16,11;-9,22;62,26;233,07;1,18;10785,46;;;481,02;11,05;19,06;32,01;;94,28;12,44;14,12;652,27;3,47;1932,11;21,08;18,42;17,18;17,41;56,04;2811,46;15,36;8058,04;65,24;26,44;1,42;14,35;18,46;4,57;41,52;2159,18;11,49;6125,54;59,55;23,42;-21,02;-8,46;48,17;419,33;2,16;7256,31;;;162,44;14,24;24,21;24,31;0;0;0;;0;0;0;0;0;0;0;4520,34;225,16;94,28;12,44;14,12;652,27;3,47;1932,11;21,08;18,42;;0;0;0;0;0;0;0;;0;0;0;0;0;0;0
17242;Slovakia;1994;SVK;5338814;58743312384;;0;0;0;0;0;0;0;;-23,28;-18,34;11893,12;71,15;915,15;5,26;9,33;4,32;2129,59;16,52;20,21;41,37;25,9;25,47;22,59;-9,12;-5,13;38747,57;11,41;-10,28;-23,05;1609,27;8,51;29638,59;161,47;39,52;84,16;-12,43;-11,53;66,14;413,23;2,19;10252,43;21,55;6,32;552,22;17,37;17,58;33,41;;35,13;12,26;26,38;827,01;4,36;2413,28;18,58;9,46;18,55;17,53;58,16;3188,16;17,36;9108,58;75,48;31,24;0,43;2,06;19,55;5,27;47,19;2361,15;12,6;6694,09;49,47;21,38;12,38;7,22;55,39;280,49;1,46;7493,05;0;0;176,24;14,24;17,12;24,38;0;0;0;;0;0;0;0;0;0;0;4782,02;220,03;35,13;12,26;26,38;827,01;4,36;2413,28;18,58;9,46;;0;0;0;0;0;0;0;;0;0;0;0;0;0;0
17243;Slovakia;1995;SVK;5349999;63231098880;;0;0;0;0;0;0;0;;-4,49;-3,03;11847,37;68,11;1215,08;6,45;3,44;0,39;2206,58;23,22;30,44;33,04;28,21;26,43;15,15;7,45;17,06;39212,57;8,17;17,32;14,39;1890,12;10,11;30447,46;176,27;42,12;87,48;24,17;20,42;71,16;445,26;2,38;11346,11;21,47;0,48;650,12;9,57;9,05;43,28;;12,55;10,12;14,43;912,15;5,28;2700,37;25,44;7,28;-15,15;-13,13;60,43;3057,48;16,32;8765,15;73,28;27,52;1,38;20,02;-12,14;-7,46;39,33;2143,18;11,44;6080,18;47,44;22,52;-15,19;-2,59;52,39;243,12;1,28;7269,37;18,32;1,06;174,15;15,31;18,03;26,56;0;0;0;;0;0;0;0;0;0;0;4943,08;221,29;12,55;10,12;14,43;912,15;5,28;2700,37;25,44;7,28;;0;0;0;0;0;0;0;;0;0;0;0;0;0;0
17244;Slovakia;1996;SVK;5358288;67359354880;;0;0;0;0;0;0;0;;-11,22;-1,27;11637,37;66,44;1102,52;6,29;15,22;3,39;2235,11;27,01;25,14;29,49;29,38;25,46;29,09;11,33;8,33;39416,23;5,15;8,45;18,18;1870,55;10,38;31132,05;179,04;42,19;94,09;5,39;3,27;78,46;447,47;2,34;11935,22;-18,21;-4,55;594,43;5,03;12,11;34,37;;-19,21;-16,31;20,19;796,11;4,23;2343,24;26,14;20,18;-7,34;-9,44;50,58;2904,22;15,48;8300,02;73,21;21,31;3,52;14,26;-11,44;-8,53;46,19;2108,11;11,25;5972,18;47,07;16,53;9,07;12,14;49,14;335,57;2,15;7574,45;23,59;2,16;200,51;2,07;20,34;22,21;0;0;0;;0;0;0;0;0;0;0;4759,38;214,22;-19,21;-16,31;20,19;796,11;4,23;2343,24;26,14;20,18;;0;0;0;0;0;0;0;;0;0;0;0;0;0;0
17245;Slovakia;1997;SVK;5365829;71293222912;;0;0;0;0;0;0;0;;-7,29;-16,13;10911,47;66,11;1175,53;6,29;6,06;4,29;2280,59;15,49;25,12;31,33;29,09;25,04;29,28;-14,58;-17,41;38642,48;17,08;-13,19;-2,9;1860,32;10,31;30545,47;177,44;48,37;79,48;8,57;15,44;65,29;437,49;2,33;12097,44;-23,02;-4,09;545,11;16,34;14,05;35,59;;-17,16;-8,02;12,17;757,04;4,06;2239,58;19,34;18,16;-2,19;-16,21;50,17;2830,35;15,13;8096,55;67,03;35,52;4,05;28,22;-10,25;-8,19;31,42;2063,55;11,07;5863,56;47,29;17,35;-2,06;-0,51;48,23;240,41;1,29;7551,58;-14,26;-1,09;199,55;16,37;7,32;27,56;0;0;0;;0;0;0;0;0;0;0;4675,27;212,21;-17,16;-8,02;12,17;757,04;4,06;2239,58;19,34;18,16;;0;0;0;0;0;0;0;;0;0;0;0;0;0;0
